Voltage(V),chargeCapacity,Current(A),Temperature (C)_1,Temperature (C)_2
3.23174572,0.043654333,-0.05001336,30.90407944,30.58028412
3.23174572,0.043654333,-0.050009843,30.76875496,30.50560188
3.23174572,0.043654333,-0.05001336,30.87364388,30.50560188
3.23174572,0.043654333,-0.05001336,30.79919624,30.53604889
3.23174572,0.043654333,-0.05001336,30.81276894,30.53604889
3.231437922,0.043654333,-0.050009843,30.76875496,30.51939201
3.231437922,0.043654333,-0.05001336,30.91764641,30.58028412
3.231437922,0.043654333,-0.050009843,30.87364388,30.43091202
3.23174572,0.043654333,-0.050016876,30.87364388,30.44470596
3.23174572,0.043654333,-0.05001336,30.85677719,30.50560188
3.23174572,0.043654333,-0.05001336,30.84320259,30.41425705
3.23174572,0.043654333,-0.050009843,30.85677719,30.50560188
3.231437922,0.043654333,-0.05001336,30.84320259,30.50560188
3.23174572,0.043654333,-0.050009843,30.88721466,30.44470596
3.231437922,0.043654333,-0.050009843,30.81276894,30.50560188
3.231437922,0.043654333,-0.05001336,30.90407944,30.46136093
3.23174572,0.043654333,-0.05001336,30.78232956,30.47515106
3.231437922,0.043654333,-0.05001336,30.84320259,30.58028412
3.23174572,0.043654333,-0.050009843,30.85677719,30.54983521
3.231437922,0.043654333,-0.05001336,30.751894,30.47515106
3.231437922,0.043654333,-0.050009843,30.81276894,30.50560188
3.23174572,0.043654333,-0.05001336,30.91764641,30.54983521
3.231437922,0.043654333,-0.05001336,30.76875496,30.50560188
3.231437922,0.043654333,-0.05001336,30.73831749,30.47515106
3.231437922,0.043654333,-0.050009843,30.90407944,30.54983521
3.231437922,0.043654333,-0.050009843,30.81276894,30.44470596
3.231437922,0.043654333,-0.050009843,30.76875496,30.47515106
3.231437922,0.043654333,-0.05001336,30.84320259,30.58028412
3.231437922,0.043654333,-0.050009843,30.81276894,30.40045929
3.231130123,0.043654333,-0.05001336,30.81276894,30.46136093
3.231130123,0.043654333,-0.050009843,30.69429779,30.51939201
3.231130123,0.043654333,-0.050009843,30.84320259,30.61072731
3.231437922,0.043654333,-0.05001336,30.81276894,30.58028412
3.231437922,0.043654333,-0.050009843,30.81276894,30.61072731
3.231130123,0.043654333,-0.050009843,30.87364388,30.50560188
3.231437922,0.043654333,-0.05001336,30.87364388,30.54983521
3.231130123,0.043654333,-0.050009843,30.87364388,30.40045929
3.231437922,0.043654333,-0.050009843,30.88721466,30.50560188
3.230822325,0.043654333,-0.05001336,30.91764641,30.50560188
3.231437922,0.043654333,-0.05001336,30.85677719,30.43091202
3.231130123,0.043654333,-0.050009843,30.90407944,30.58028412
3.231437922,0.043654333,-0.05001336,30.78232956,30.54983521
3.231130123,0.043654333,-0.05001336,30.87364388,30.50560188
3.231130123,0.043654333,-0.05001336,30.84320259,30.44470596
3.231130123,0.043654333,-0.050016876,30.87364388,30.58028412
3.230822325,0.043654333,-0.05001336,30.70787811,30.50560188
3.231130123,0.043654333,-0.05001336,30.84320259,30.44470596
3.231130123,0.043654333,-0.050009843,30.81276894,30.44470596
3.230822325,0.043654333,-0.050009843,30.87364388,30.58028412
3.231130123,0.043654333,-0.050009843,30.81276894,30.53604889
3.230822325,0.043654333,-0.050009843,30.91764641,30.43091202
3.231130123,0.043654333,-0.05001336,30.78232956,30.58028412
3.230822325,0.043654333,-0.050009843,30.87364388,30.44470596
3.230822325,0.043654333,-0.050009843,30.84320259,30.43091202
3.231130123,0.043654333,-0.050009843,30.78232956,30.51939201
3.231437922,0.043654333,-0.05001336,30.73831749,30.47515106
3.230514526,0.043654333,-0.05001336,30.67743874,30.50560188
3.230822325,0.043654333,-0.05001336,30.70787811,30.58028412
3.230822325,0.043654333,-0.05001336,30.73831749,30.51939201
3.231130123,0.043654333,-0.05001336,30.70787811,30.54983521
3.231130123,0.043654333,-0.050009843,30.73831749,30.50560188
3.230822325,0.043654333,-0.050009843,30.84320259,30.44470596
3.230822325,0.043654333,-0.050009843,30.751894,30.47515106
3.230822325,0.043654333,-0.05001336,30.84320259,30.40045929
3.230822325,0.043654333,-0.05001336,30.84320259,30.40045929
3.230514526,0.043654333,-0.050009843,30.87364388,30.47515106
3.230822325,0.043654333,-0.050009843,30.84320259,30.40045929
3.230822325,0.043654333,-0.05001336,30.87364388,30.50560188
3.231130123,0.043654333,-0.050009843,30.87364388,30.58028412
3.230822325,0.043654333,-0.050009843,30.78232956,30.48894501
3.230822325,0.043654333,-0.050009843,30.78232956,30.50560188
3.230514526,0.043654333,-0.05001336,30.85677719,30.44470596
3.230514526,0.043654333,-0.050009843,30.84320259,30.47515106
3.230514526,0.043654333,-0.05001336,30.78232956,30.43091202
3.230822325,0.043654333,-0.050009843,30.76875496,30.58028412
3.230514526,0.043654333,-0.050009843,30.91764641,30.41425705
3.230514526,0.043654333,-0.050009843,30.78232956,30.53604889
3.230206728,0.043654333,-0.050009843,30.84320259,30.50560188
3.230206728,0.043654333,-0.05001336,30.81276894,30.54983521
3.230206728,0.043654333,-0.050009843,30.84320259,30.50560188
3.230514526,0.043654333,-0.050009843,30.88721466,30.47515106
3.230514526,0.043654333,-0.05001336,30.87364388,30.47515106
3.230514526,0.043654333,-0.050009843,30.90407944,30.47515106
3.230514526,0.043654333,-0.05001336,30.84320259,30.54983521
3.230514526,0.043654333,-0.05001336,30.84320259,30.44470596
3.230206728,0.043654333,-0.050009843,30.87364388,30.50560188
3.22989893,0.043654333,-0.050009843,30.84320259,30.51939201
3.230206728,0.043654333,-0.050009843,30.94808388,30.58028412
3.230514526,0.043654333,-0.05001336,30.87364388,30.50560188
3.230206728,0.043654333,-0.050009843,30.87364388,30.50560188
3.230206728,0.043654333,-0.05001336,30.94808388,30.61072731
3.230206728,0.043654333,-0.050009843,30.88721466,30.51939201
3.230206728,0.043654333,-0.050009843,30.84320259,30.41425705
3.230206728,0.043654333,-0.050009843,30.78232956,30.50560188
3.230206728,0.043654333,-0.050009843,30.87364388,30.43091202
3.230206728,0.043654333,-0.050009843,30.94808388,30.58028412
3.230206728,0.043654333,-0.050009843,30.84320259,30.47515106
3.22989893,0.043654333,-0.050009843,30.84320259,30.53604889
3.22989893,0.043654333,-0.050009843,30.87364388,30.5664959
3.230206728,0.043654333,-0.05001336,30.90407944,30.47515106
3.22989893,0.043654333,-0.05001336,30.84320259,30.61072731
3.22989893,0.043654333,-0.050009843,30.91764641,30.50560188
3.22989893,0.043654333,-0.050009843,30.87364388,30.53604889
3.22989893,0.043654333,-0.05001336,30.81276894,30.53604889
3.22989893,0.043654333,-0.05001336,30.87364388,30.50560188
3.22989893,0.043654333,-0.050009843,30.87364388,30.53604889
3.22989893,0.043654333,-0.050009843,30.70787811,30.53604889
3.22989893,0.043654333,-0.050009843,30.84320259,30.46136093
3.22989893,0.043654333,-0.050009843,30.81276894,30.61072731
3.22989893,0.043654333,-0.050009843,30.87364388,30.50560188
3.22989893,0.043654333,-0.050009843,30.87364388,30.5664959
3.22989893,0.043654333,-0.050009843,30.84320259,30.40045929
3.22959137,0.043654333,-0.050009843,30.87364388,30.47515106
3.22989893,0.043654333,-0.05001336,30.81276894,30.50560188
3.22989893,0.043654333,-0.050009843,30.87364388,30.46136093
3.22959137,0.043654333,-0.05001336,30.87364388,30.53604889
3.22989893,0.043654333,-0.050009843,30.87364388,30.47515106
3.22989893,0.043654333,-0.050009843,30.91764641,30.53604889
3.22989893,0.043654333,-0.050009843,30.87364388,30.37001228
3.22989893,0.043654333,-0.05001336,30.76875496,30.50560188
3.22989893,0.043654333,-0.05001336,30.84320259,30.64117432
3.22959137,0.043654333,-0.050009843,30.82963562,30.53604889
3.22989893,0.043654333,-0.050009843,30.84320259,30.61072731
3.22959137,0.043654333,-0.05001336,30.91764641,30.53604889
3.22989893,0.043654333,-0.05001336,30.81276894,30.58028412
3.22989893,0.043654333,-0.05001336,30.87364388,30.58028412
3.22959137,0.043654333,-0.05001336,30.87364388,30.50560188
3.22989893,0.043654333,-0.050009843,30.94808388,30.53604889
3.22959137,0.043654333,-0.050009843,30.87364388,30.43091202
3.22959137,0.043654333,-0.050009843,30.94808388,30.50560188
3.22959137,0.043654333,-0.050009843,30.73831749,30.54983521
3.22989893,0.043654333,-0.050009843,30.90407944,30.53604889
3.22959137,0.043654333,-0.050009843,30.93451691,30.49181175
3.22959137,0.043654333,-0.05001336,30.87364388,30.46136093
3.22959137,0.043654333,-0.050009843,30.76875496,30.64117432
3.22959137,0.043654333,-0.05001336,30.93451691,30.64117432
3.22959137,0.043654333,-0.050009843,30.79919624,30.43091202
3.22959137,0.043654333,-0.05001336,30.79919624,30.5664959
3.22959137,0.043654333,-0.050009843,30.90407944,30.64117432
3.22959137,0.043654333,-0.05001336,30.82963562,30.5664959
3.22989893,0.043654333,-0.050009843,30.93451691,30.53604889
3.22959137,0.043654333,-0.050009843,30.79919624,30.50560188
3.22959137,0.043654333,-0.05001336,30.87364388,30.46136093
3.22959137,0.043654333,-0.05001336,30.90407944,30.5664959
3.22959137,0.043654333,-0.05001336,30.94808388,30.5664959
3.22959137,0.043654333,-0.050009843,30.90407944,30.53604889
3.229283571,0.043654333,-0.05001336,30.82963562,30.61072731
3.22959137,0.043654333,-0.050016876,30.84320259,30.52226067
3.22959137,0.043654333,-0.050009843,31.00895309,30.46136093
3.22959137,0.043654333,-0.050009843,30.97851753,30.46136093
3.229283571,0.043654333,-0.050009843,30.84320259,30.49181175
3.22959137,0.043654333,-0.050009843,30.76875496,30.53604889
3.229283571,0.043654333,-0.05001336,30.76875496,30.49181175
3.22959137,0.043654333,-0.05001336,30.90407944,30.5664959
3.229283571,0.043654333,-0.050009843,30.97851753,30.49181175
3.229283571,0.043654333,-0.050009843,30.87364388,30.61072731
3.229283571,0.043654333,-0.050009843,30.90407944,30.59694481
3.22959137,0.043654333,-0.05001336,30.97851753,30.53604889
3.22959137,0.043654333,-0.050009843,30.87364388,30.53604889
3.229283571,0.043654333,-0.05001336,30.88721466,30.53604889
3.229283571,0.043654333,-0.05001336,30.81276894,30.47515106
3.229283571,0.043654333,-0.050006326,30.78232956,30.43091202
3.229283571,0.043654333,-0.050009843,31.00895309,30.53604889
3.229283571,0.043654333,-0.05001336,30.94808388,30.51939201
3.229283571,0.043654333,-0.050009843,30.94808388,30.53604889
3.228975773,0.043654333,-0.05001336,30.84320259,30.53604889
3.229283571,0.043654333,-0.050009843,30.91764641,30.53604889
3.229283571,0.043654333,-0.050009843,30.94808388,30.61072731
3.229283571,0.043654333,-0.05001336,30.87364388,30.53604889
3.229283571,0.043654333,-0.050009843,30.90407944,30.53604889
3.229283571,0.043654333,-0.05001336,30.90407944,30.50560188
3.229283571,0.043654333,-0.05001336,30.90407944,30.64117432
3.228975773,0.043654333,-0.05001336,30.87364388,30.53604889
3.229283571,0.043654333,-0.05001336,30.82963562,30.61072731
3.228975773,0.043654333,-0.05001336,30.90407944,30.46136093
3.228975773,0.043654333,-0.050009843,30.94808388,30.49181175
3.229283571,0.043654333,-0.05001336,30.87364388,30.58028412
3.229283571,0.043654333,-0.050009843,30.94808388,30.5664959
3.228975773,0.043654333,-0.05001336,30.87364388,30.50560188
3.228975773,0.043654333,-0.05001336,30.87364388,30.50560188
3.228975773,0.043654333,-0.05001336,30.87364388,30.68540192
3.229283571,0.043654333,-0.050016876,30.88721466,30.61072731
3.228975773,0.043654333,-0.05001336,31.00895309,30.64117432
3.229283571,0.043654333,-0.050009843,30.93451691,30.46136093
3.228975773,0.043654333,-0.05001336,30.97851753,30.54983521
3.228975773,0.043654333,-0.050009843,30.90407944,30.44757462
3.228975773,0.043654333,-0.050009843,30.82963562,30.5664959
3.229283571,0.043654333,-0.050009843,30.90407944,30.5664959
3.228975773,0.043654333,-0.05001336,30.93451691,30.53604889
3.228975773,0.043654333,-0.050009843,30.97851753,30.5664959
3.228667974,0.043654333,-0.050009843,30.93451691,30.50560188
3.228975773,0.043654333,-0.050016876,30.75518227,30.46136093
3.228667974,0.043654333,-0.050009843,31.00895309,30.53604889
3.228975773,0.043654333,-0.05001336,30.82963562,30.64117432
3.228667974,0.043654333,-0.05001336,30.76875496,30.53604889
3.228667974,0.043654333,-0.05001336,30.90407944,30.49181175
3.228667974,0.043654333,-0.050009843,30.90407944,30.46136093
3.228975773,0.043654333,-0.05001336,30.84320259,30.49181175
3.228667974,0.043654333,-0.050009843,30.860075,30.47515106
3.228667974,0.043654333,-0.050009843,30.87364388,30.50560188
3.228975773,0.043654333,-0.050009843,30.79919624,30.46136093
3.228975773,0.043654333,-0.050009843,30.94808388,30.61072731
3.228667974,0.043654333,-0.05001336,30.87364388,30.5664959
3.228667974,0.043654333,-0.05001336,30.93451691,30.53604889
3.228667974,0.043654333,-0.05001336,30.93451691,30.64117432
3.228667974,0.043654333,-0.050009843,30.97851753,30.68540192
3.228667974,0.043654333,-0.05001336,30.90407944,30.53604889
3.228360176,0.043654333,-0.05001336,30.90407944,30.53604889
3.228667974,0.043654333,-0.050009843,30.90407944,30.46136093
3.228360176,0.043654333,-0.050009843,30.90407944,30.49181175
3.228360176,0.043654333,-0.05001336,30.76875496,30.53604889
3.228360176,0.043654333,-0.05001336,30.87364388,30.5664959
3.228667974,0.043654333,-0.050009843,30.93451691,30.61072731
3.228667974,0.043654333,-0.050006326,30.87364388,30.50560188
3.228360176,0.043654333,-0.05001336,30.87364388,30.53604889
3.228360176,0.043654333,-0.050009843,30.81276894,30.47515106
3.228360176,0.043654333,-0.05001336,30.94808388,30.49181175
3.228667974,0.043654333,-0.050009843,30.82963562,30.5664959
3.228360176,0.043654333,-0.05001336,30.87364388,30.59694481
3.228360176,0.043654333,-0.050016876,30.82963562,30.53604889
3.228052378,0.043654333,-0.050009843,30.82963562,30.53604889
3.228360176,0.043654333,-0.05001336,30.87364388,30.53604889
3.228667974,0.043654333,-0.05001336,30.73831749,30.46136093
3.228360176,0.043654333,-0.05001336,31.00895309,30.53604889
3.228360176,0.043654333,-0.05001336,30.94808388,30.53604889
3.228360176,0.043654333,-0.050009843,30.81276894,30.47515106
3.228360176,0.043654333,-0.050009843,30.87364388,30.50560188
3.228360176,0.043654333,-0.05001336,30.79919624,30.61072731
3.228052378,0.043654333,-0.050009843,30.87364388,30.49181175
3.228360176,0.043654333,-0.05001336,30.87364388,30.53604889
3.228052378,0.043654333,-0.05001336,30.84320259,30.46136093
3.228360176,0.043654333,-0.05001336,30.82963562,30.58028412
3.228360176,0.043654333,-0.05001336,30.87364388,30.50560188
3.228052378,0.043654333,-0.05001336,30.90407944,30.53604889
3.228052378,0.043654333,-0.05001336,30.87364388,30.54983521
3.228052378,0.043654333,-0.050009843,30.90407944,30.50560188
3.228052378,0.043654333,-0.050009843,30.87364388,30.50560188
3.228052378,0.043654333,-0.05001336,30.90407944,30.46136093
3.228052378,0.043654333,-0.050009843,30.94808388,30.53604889
3.228052378,0.043654333,-0.05001336,30.84320259,30.53604889
3.228052378,0.043654333,-0.05001336,30.90407944,30.5664959
3.228052378,0.043654333,-0.050009843,30.93451691,30.64117432
3.228052378,0.043654333,-0.050009843,30.82963562,30.49181175
3.228052378,0.043654333,-0.050009843,30.93451691,30.49181175
3.227744579,0.043654333,-0.050009843,30.90407944,30.5664959
3.228052378,0.043654333,-0.050009843,30.72474289,30.53604889
3.227744579,0.043654333,-0.050009843,30.87364388,30.53604889
3.227744579,0.043654333,-0.05001336,30.82963562,30.46136093
3.228052378,0.043654333,-0.05001336,30.90407944,30.50560188
3.228052378,0.043654333,-0.050016876,30.90407944,30.46136093
3.228052378,0.043654333,-0.05001336,30.860075,30.5664959
3.227744579,0.043654333,-0.050009843,30.93451691,30.46136093
3.227744579,0.043654333,-0.05001336,30.82963562,30.53604889
3.227744579,0.043654333,-0.05001336,30.79919624,30.5664959
3.227436781,0.043654333,-0.050009843,31.00895309,30.53604889
3.227744579,0.043654333,-0.05001336,30.82963562,30.50560188
3.227744579,0.043654333,-0.05001336,30.90407944,30.64117432
3.227744579,0.043654333,-0.050009843,30.90407944,30.61072731
3.227744579,0.043654333,-0.050009843,30.87364388,30.50560188
3.227744579,0.043654333,-0.050009843,30.97851753,30.5664959
3.227744579,0.043654333,-0.050009843,30.87364388,30.58028412
3.227436781,0.043654333,-0.05001336,30.97851753,30.43091202
3.227744579,0.043654333,-0.05001336,30.85677719,30.40045929
3.227436781,0.043654333,-0.05001336,30.82963562,30.46136093
3.227436781,0.043654333,-0.050009843,30.87364388,30.43091202
3.227744579,0.043654333,-0.050009843,30.84320259,30.50560188
3.227436781,0.043654333,-0.05001336,30.87364388,30.50560188
3.227744579,0.043654333,-0.05001336,30.90407944,30.43091202
3.227744579,0.043654333,-0.050009843,30.87364388,30.49181175
3.227436781,0.043654333,-0.05002391,30.73831749,30.50560188
3.227436781,0.043654333,-0.05001336,30.87364388,30.37001228
3.227744579,0.043654333,-0.050009843,30.91764641,30.61072731
3.227744579,0.043654333,-0.050009843,30.97851753,30.5664959
3.227744579,0.043654333,-0.05001336,30.93451691,30.40045929
3.227436781,0.043654333,-0.050009843,30.84320259,30.53604889
3.227436781,0.043654333,-0.05001336,30.87364388,30.46136093
3.227436781,0.043654333,-0.05001336,30.94808388,30.53604889
3.227436781,0.043654333,-0.05001336,30.87364388,30.61072731
3.227436781,0.043654333,-0.050009843,30.91764641,30.47515106
3.227436781,0.043654333,-0.050009843,30.84320259,30.5664959
3.227128983,0.043654333,-0.050009843,30.79919624,30.49181175
3.227128983,0.043654333,-0.05001336,30.94808388,30.58028412
3.227128983,0.043654333,-0.05001336,30.87364388,30.53604889
3.227128983,0.043654333,-0.050009843,30.860075,30.46136093
3.227128983,0.043654333,-0.050009843,30.90407944,30.46136093
3.227128983,0.043654333,-0.050009843,30.90407944,30.38666916
3.227128983,0.043654333,-0.05001336,30.87364388,30.46136093
3.227128983,0.043654333,-0.05001336,30.84320259,30.53604889
3.227128983,0.043654333,-0.050009843,30.87364388,30.5664959
3.227128983,0.043654333,-0.05001336,30.81276894,30.54983521
3.227128983,0.043654333,-0.050009843,30.94808388,30.38666916
3.227128983,0.043654333,-0.050006326,30.90407944,30.50560188
3.227128983,0.043654333,-0.05001336,30.94808388,30.53604889
3.227128983,0.043654333,-0.050009843,30.87364388,30.37001228
3.227436781,0.043654333,-0.05001336,30.94808388,30.50560188
3.227128983,0.043654333,-0.05001336,30.88721466,30.44470596
3.227128983,0.043654333,-0.05001336,30.81276894,30.58028412
3.227128983,0.043654333,-0.050009843,30.79919624,30.53604889
3.226821423,0.043654333,-0.050009843,30.94808388,30.35621834
3.227128983,0.043654333,-0.050016876,30.79919624,30.64117432
3.226821423,0.043654333,-0.05001336,30.81276894,30.50560188
3.227128983,0.043654333,-0.05001336,30.94808388,30.46136093
3.226821423,0.043654333,-0.050009843,30.87364388,30.43091202
3.227128983,0.043654333,-0.05001336,30.84320259,30.43091202
3.227128983,0.043654333,-0.05001336,30.73831749,30.46136093
3.226821423,0.043654333,-0.05001336,30.79919624,30.54983521
3.226821423,0.043654333,-0.050009843,30.97851753,30.41712189
3.227128983,0.043654333,-0.05001336,30.91764641,30.5664959
3.226513624,0.043654333,-0.050009843,30.97851753,30.35621834
3.226821423,0.043654333,-0.05001336,30.82963562,30.53604889
3.226821423,0.043654333,-0.05001336,30.87364388,30.46136093
3.226821423,0.043654333,-0.050009843,30.79919624,30.49181175
3.226821423,0.043654333,-0.05001336,30.90407944,30.53604889
3.226821423,0.043654333,-0.05001336,30.82963562,30.5664959
3.226821423,0.043654333,-0.05001336,30.75518227,30.41712189
3.226513624,0.043654333,-0.05001336,30.82963562,30.46136093
3.226821423,0.043654333,-0.05001336,30.90407944,30.5664959
3.226821423,0.043654333,-0.050009843,30.90407944,30.38666916
3.226513624,0.043654333,-0.050009843,30.82963562,30.38666916
3.226821423,0.043654333,-0.050009843,30.76875496,30.53604889
3.226513624,0.043654333,-0.050009843,30.81276894,30.58028412
3.226821423,0.043654333,-0.05001336,30.90407944,30.50560188
3.226513624,0.043654333,-0.05001336,30.79919624,30.53604889
3.226513624,0.043654333,-0.05001336,30.87364388,30.5664959
3.226821423,0.043654333,-0.050009843,30.79919624,30.53604889
3.226821423,0.043654333,-0.050009843,30.90407944,30.46136093
3.226821423,0.043654333,-0.050009843,30.84320259,30.46136093
3.226513624,0.043654333,-0.05001336,30.90407944,30.46136093
3.226205826,0.043654333,-0.05001336,30.73831749,30.53604889
3.226513624,0.043654333,-0.050009843,30.78232956,30.50560188
3.226513624,0.043654333,-0.05001336,30.84320259,30.49181175
3.226513624,0.043654333,-0.05001336,30.90407944,30.49181175
3.226513624,0.043654333,-0.050009843,30.76875496,30.46136093
3.226513624,0.043654333,-0.05001336,30.73831749,30.50560188
3.226205826,0.043654333,-0.05001336,30.84320259,30.46136093
3.226205826,0.043654333,-0.05001336,30.87364388,30.46136093
3.226513624,0.043654333,-0.050009843,30.84320259,30.5664959
3.226513624,0.043654333,-0.050009843,30.84320259,30.46136093
3.226205826,0.043654333,-0.05001336,30.87364388,30.49181175
3.226513624,0.043654333,-0.05001336,30.79919624,30.50560188
3.226513624,0.043654333,-0.050009843,30.84320259,30.50560188
3.226205826,0.043654333,-0.050009843,30.76875496,30.50560188
3.226205826,0.043654333,-0.050006326,30.87364388,30.40045929
3.226205826,0.043654333,-0.050009843,30.73831749,30.54983521
3.226205826,0.043654333,-0.050009843,30.79919624,30.35621834
3.226205826,0.043654333,-0.050009843,30.79919624,30.50560188
3.225898027,0.043654333,-0.050009843,30.84320259,30.50560188
3.226205826,0.043654333,-0.050009843,30.79919624,30.40045929
3.226205826,0.043654333,-0.05001336,30.76875496,30.50560188
3.226205826,0.043654333,-0.05001336,30.91764641,30.50560188
3.225898027,0.043654333,-0.050009843,30.73831749,30.53604889
3.226205826,0.043654333,-0.05001336,30.82963562,30.46136093
3.225898027,0.043654333,-0.05001336,30.79919624,30.53604889
3.225898027,0.043654333,-0.050009843,30.79919624,30.5664959
3.225898027,0.043654333,-0.05001336,30.84320259,30.40045929
3.226205826,0.043654333,-0.050009843,30.87364388,30.38666916
3.226205826,0.043654333,-0.05001336,30.90407944,30.50560188
3.226205826,0.043654333,-0.05001336,30.79919624,30.47515106
3.225898027,0.043654333,-0.050009843,30.84320259,30.53604889
3.225898027,0.043654333,-0.050009843,30.87364388,30.44470596
3.225898027,0.043654333,-0.050009843,30.87364388,30.44470596
3.225898027,0.043654333,-0.050009843,30.87364388,30.46136093
3.225898027,0.043654333,-0.050009843,30.84320259,30.40045929
3.225898027,0.043654333,-0.05001336,30.73831749,30.53604889
3.225898027,0.043654333,-0.050009843,30.87364388,30.43091202
3.225898027,0.043654333,-0.050009843,30.87364388,30.53604889
3.225898027,0.043654333,-0.05001336,30.73831749,30.40045929
3.225898027,0.043654333,-0.05001336,30.78232956,30.58028412
3.226205826,0.043654333,-0.050009843,30.76875496,30.46136093
3.225590229,0.043654333,-0.050009843,30.84320259,30.44470596
3.225590229,0.043654333,-0.050009843,30.78232956,30.47515106
3.225590229,0.043654333,-0.050009843,30.76875496,30.61072731
3.225590229,0.043654333,-0.050009843,30.81276894,30.47515106
3.225282431,0.043654333,-0.05001336,30.82963562,30.61072731
3.225590229,0.043654333,-0.05001336,30.87364388,30.54983521
3.225282431,0.043654333,-0.050009843,30.69429779,30.46136093
3.225590229,0.043654333,-0.05001336,30.94808388,30.47515106
3.225590229,0.043654333,-0.050009843,30.84320259,30.46136093
3.225590229,0.043654333,-0.05001336,30.90407944,30.44470596
3.225898027,0.043654333,-0.05001336,30.90407944,30.50560188
3.225590229,0.043654333,-0.05001336,30.73831749,30.44470596
3.225590229,0.043654333,-0.05001336,30.87364388,30.43091202
3.225590229,0.043654333,-0.050009843,30.73831749,30.43091202
3.225590229,0.043654333,-0.05001336,30.94808388,30.50560188
3.225590229,0.043654333,-0.050009843,30.76875496,30.46136093
3.225590229,0.043654333,-0.050009843,30.76875496,30.43091202
3.225590229,0.043654333,-0.05001336,30.82963562,30.43091202
3.225282431,0.043654333,-0.05001336,30.87364388,30.50560188
3.225282431,0.043654333,-0.05001336,30.79919624,30.49181175
3.225590229,0.043654333,-0.05001336,30.84320259,30.44470596
3.225282431,0.043654333,-0.05001336,30.81276894,30.46136093
3.224974632,0.043654333,-0.05001336,30.73831749,30.49181175
3.224974632,0.043654333,-0.05001336,30.84320259,30.50560188
3.225282431,0.043654333,-0.050009843,30.97851753,30.46136093
3.225282431,0.043654333,-0.05001336,30.97851753,30.40045929
3.224974632,0.043654333,-0.05001336,30.82963562,30.53604889
3.225282431,0.043654333,-0.050009843,30.90407944,30.46136093
3.225282431,0.043654333,-0.05001336,30.84320259,30.53604889
3.224974632,0.043654333,-0.050009843,30.82963562,30.46136093
3.225282431,0.043654333,-0.050009843,30.87364388,30.53604889
3.225282431,0.043654333,-0.05001336,30.87364388,30.53604889
3.225282431,0.043654333,-0.050009843,30.81276894,30.49181175
3.224974632,0.043654333,-0.05001336,30.79919624,30.61072731
3.224974632,0.043654333,-0.050009843,30.82963562,30.49181175
3.224974632,0.043654333,-0.05001336,30.90407944,30.46136093
3.224974632,0.043654333,-0.05001336,30.87364388,30.46136093
3.224974632,0.043654333,-0.050009843,30.87364388,30.53604889
3.224974632,0.043654333,-0.05001336,30.87364388,30.40045929
3.224974632,0.043654333,-0.05001336,30.76875496,30.46136093
3.224666834,0.043654333,-0.050009843,30.860075,30.53604889
3.224974632,0.043654333,-0.05001336,30.87364388,30.46136093
3.224974632,0.043654333,-0.050009843,30.76875496,30.43091202
3.224666834,0.043654333,-0.05001336,30.79919624,30.43091202
3.224666834,0.043654333,-0.050016876,30.87364388,30.47515106
3.224666834,0.043654333,-0.050009843,30.91764641,30.43091202
3.224974632,0.043654333,-0.05001336,30.84320259,30.47515106
3.224359274,0.043654333,-0.050009843,30.90407944,30.50560188
3.224666834,0.043654333,-0.05001336,30.79919624,30.46136093
3.224666834,0.043654333,-0.05001336,30.90407944,30.53604889
3.224666834,0.043654333,-0.05001336,30.82963562,30.46136093
3.224666834,0.043654333,-0.050009843,30.82963562,30.46136093
3.224666834,0.043654333,-0.05001336,30.93451691,30.53604889
3.224666834,0.043654333,-0.050009843,30.90407944,30.46136093
3.224666834,0.043654333,-0.050009843,30.90407944,30.64117432
3.224666834,0.043654333,-0.05001336,30.87364388,30.53604889
3.224666834,0.043654333,-0.05001336,30.90407944,30.49181175
3.224666834,0.043654333,-0.050009843,30.84320259,30.50560188
3.224666834,0.043654333,-0.050009843,30.97851753,30.53604889
3.224359274,0.043654333,-0.050009843,30.87364388,30.49181175
3.224666834,0.043654333,-0.05001336,30.79919624,30.43091202
3.224666834,0.043654333,-0.050009843,30.84320259,30.46136093
3.224666834,0.043654333,-0.05001336,30.87364388,30.53604889
3.224666834,0.043654333,-0.050009843,30.87364388,30.43091202
3.224666834,0.043654333,-0.050009843,30.84320259,30.46136093
3.224359274,0.043654333,-0.050009843,30.81276894,30.50560188
3.224359274,0.043654333,-0.050009843,30.73831749,30.61072731
3.224359274,0.043654333,-0.050009843,30.85677719,30.50560188
3.224666834,0.043654333,-0.05001336,30.84320259,30.43091202
3.224666834,0.043654333,-0.05001336,30.73831749,30.46136093
3.224666834,0.043654333,-0.05001336,30.87364388,30.47515106
3.224359274,0.043654333,-0.050009843,30.79919624,30.51939201
3.224359274,0.043654333,-0.05001336,30.78232956,30.43091202
3.224359274,0.043654333,-0.05001336,30.78232956,30.40045929
3.224051476,0.043654333,-0.05001336,30.94808388,30.47515106
3.224359274,0.043654333,-0.050009843,30.87364388,30.47515106
3.224051476,0.043654333,-0.050009843,30.84320259,30.38381004
3.224359274,0.043654333,-0.05001336,30.73831749,30.53604889
3.224359274,0.043654333,-0.05001336,30.84320259,30.43091202
3.224051476,0.043654333,-0.05001336,30.73831749,30.47515106
3.224359274,0.043654333,-0.05001336,30.79919624,30.46136093
